agent,model,omega,beta,ll,group,ntrials,exp,prolificID
664218e510e790cd8414d32c,map,0.898578941822052,2.204453945159912,71.9471418462701,perceptual,460,FullPilot13,664218e510e790cd8414d32c
57bb618b8e26d6000196c3bb,map,0.8300254948437213,4.153715372085571,39.231958382120396,perceptual,460,FullPilot13,57bb618b8e26d6000196c3bb
65fb2b6d968812efd360f8f7,map,0.16412048339843754,7.542724609375,40.748905045427605,value,460,FullPilot13,65fb2b6d968812efd360f8f7
66feef40402fdd04d44aa7e0,map,0.5281936645507812,2.4981689453125,78.82143789268262,combined,412,FullPilot13,66feef40402fdd04d44aa7e0
5aef9ea244c9bc0001f4cf78,map,0.3424866318702698,4.273672103881836,58.933582959810984,combined,460,FullPilot13,5aef9ea244c9bc0001f4cf78
61363ce02e6022a741d63a6e,map,0.1711789312990732,1.1864882582449354,91.41417403781226,value,460,FullPilot12,61363ce02e6022a741d63a6e
632fc453431e3369da22be81,map,0.99998779296875,0.3857421875,97.32351205423215,perceptual,460,FullPilot12,632fc453431e3369da22be81
5d773df22fa4bf001a045aa9,map,0.622607421875,1.4892578125,86.70031177232588,combined,460,FullPilot12,5d773df22fa4bf001a045aa9
5a9416ba6475f900019fa690,map,0.9999999999534338,4.61196169257164,42.113710008653754,perceptual,460,FullPilot12,5a9416ba6475f900019fa690
5fd7782dee03dc08d3f3f491,map,0.17466735839843756,12.31719970703125,24.639210665499668,value,460,FullPilot13,5fd7782dee03dc08d3f3f491
5484a2b2fdf99b07b28f2335,map,0.7151158452033997,3.325589895248413,55.97754549166262,perceptual,460,FullPilot13,5484a2b2fdf99b07b28f2335
58e558cc728bea0001bbda24,map,0.9936548523139208,5.273183006793261,38.77174393551886,perceptual,460,FullPilot13,58e558cc728bea0001bbda24
66f3ce30fcb5b781b42e3ec4,map,0.999994659423828,0.24688720703125,99.05299791658558,random,460,FullPilot13,66f3ce30fcb5b781b42e3ec4
66f636a15a0ec8d9ef572bae,map,0.999994659423828,0.8001708984375,88.48983127008835,perceptual,460,FullPilot13,66f636a15a0ec8d9ef572bae
5de7ccc24b7cf973d7b05bfb,map,0.20336092971265318,2.020672857761383,80.49298787211207,value,460,FullPilot13,5de7ccc24b7cf973d7b05bfb
58c1ce3c3783090001b49355,map,0.2281850390136242,1.8768449127674103,86.36868787696675,value,460,FullPilot13,58c1ce3c3783090001b49355
