Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
660d5cb1f6213e71f7ed401d,5d23460ad4c57900192b129c,APPROVED,Not Applicable,2024-04-03T13:42:12.631000Z,2024-04-03T14:13:32.824000Z,2024-04-05T09:49:42.065000Z,2024-04-03T14:15:03.203684Z,1881.0,CJFYZJY7,1950,37,Female,White,United States,United States,United States,English,No,Full-Time
65c398b0d8c5091609eafcc8,5ac68ddbe734400001da4729,TIMED-OUT,Not Applicable,2024-02-07T14:57:37.162000Z,,,,58068368.0,,928,38,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Part-Time
65c3b018d0e2a5b054b41377,659fc59d07c3c3971c926eea,RETURNED,Not Applicable,2024-02-07T16:40:16.467000Z,,,,,,790,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65c3b0262e614fc6c4eadc84,5d269fedf6dec40019b87a59,RETURNED,Not Applicable,2024-02-07T16:30:36.194000Z,,,,,,4142,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65dde7893b035f2e41ba0c8e,633599d83df1823b08ae2e61,RETURNED,Not Applicable,2024-02-27T13:56:00.049000Z,,,,,,2245,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65e8784867b7a001f52fdfb2,62b473736986d2b27c1427d2,RETURNED,Not Applicable,2024-03-06T14:06:08.059000Z,,,,,,6791,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65e9dfb4b6682797709ff020,65b22b0d7a2f6aa169b2672d,RETURNED,Not Applicable,2024-03-07T15:39:51.324000Z,,,,,,258,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6630b554bf790870c13adeb3,5d350282cec7150015d16494,APPROVED,Not Applicable,2024-04-30T09:09:57.666000Z,2024-04-30T09:13:45.499000Z,2024-04-30T16:16:13.933000Z,2024-04-30T09:13:48.929000Z,228.0,NOCODE,2555,40,Male,White,United States,United States,United States,English,No,Full-Time
65c3a2f71f0d0fdef8332777,6543f7e306c0fc611aafc81d,APPROVED,Not Applicable,2024-02-07T15:34:19.530000Z,2024-02-07T15:56:42.139000Z,2024-02-07T16:22:05.883000Z,2024-02-07T15:56:42.897000Z,1343.0,CJFYZJY7,310,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65c3ae4677d22ed6807e632a,5b72e0698bca7e000103215c,APPROVED,Not Applicable,2024-02-07T16:22:35.196000Z,2024-02-07T16:39:32.613000Z,2024-02-07T16:56:06.334000Z,2024-02-07T16:39:33.402000Z,1018.0,CJFYZJY7,872,29,Male,Asian,United States,United States,United States,English,No,Part-Time
65c3b307d04d5f08a6399df7,6111234ac8cfa49e38acbfb4,APPROVED,Not Applicable,2024-02-07T16:42:50.333000Z,2024-02-07T17:02:18.023000Z,2024-02-07T17:25:10.628000Z,2024-02-07T17:02:18.971000Z,1168.0,CJFYZJY7,3154,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65c4d6063817e8a4aedf9c6a,6316c38449466a362ee07be9,APPROVED,Not Applicable,2024-02-08T13:30:58.244000Z,2024-02-08T14:09:23.193000Z,2024-02-08T14:14:29.032000Z,2024-02-08T14:09:24.430000Z,2305.0,CJFYZJY7,3257,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65c4d62683fc555b54aee79e,5dd31760fb7d41000c6610e3,APPROVED,Not Applicable,2024-02-08T13:25:09.102000Z,2024-02-08T13:50:00.316000Z,2024-02-08T14:14:29.374000Z,2024-02-08T13:50:01.074000Z,1492.0,CJFYZJY7,2318,35,Female,White,United States,United States,United States,English,No,Part-Time
65d763b4a7933ac2eaec1b3e,5d4869cc692e5400197a980c,APPROVED,Not Applicable,2024-02-22T15:17:58.326000Z,2024-02-22T15:44:53.286000Z,2024-02-22T16:43:15.394000Z,2024-02-22T15:44:54.200000Z,1615.0,CJFYZJY7,3078,28,Male,White,United States,United States,United States,English,No,Part-Time
65d763b5534eb948d102e3bf,5b33a01fa8327d0001003821,APPROVED,Not Applicable,2024-02-22T15:10:02.985000Z,2024-02-22T15:58:43.450000Z,2024-02-22T16:43:15.751000Z,2024-02-22T15:58:44.431000Z,2921.0,CJFYZJY7,7469,72,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d763b56d48ad07be54798f,5ef4d8b87faaa00c0dea0c4e,APPROVED,Not Applicable,2024-02-22T15:09:51.871000Z,2024-02-22T15:32:19.911000Z,2024-02-22T16:43:16.006000Z,2024-02-22T15:32:20.603000Z,1349.0,CJFYZJY7,11954,60,Female,White,United States,United States,United States,English,No,Other
65d771d28c7cbebfb5d735b5,63b9d3abc3ddc61c8c08fd84,APPROVED,Not Applicable,2024-02-22T16:10:15.381000Z,2024-02-22T16:34:21.063000Z,2024-02-22T16:43:16.517000Z,2024-02-22T16:34:21.785000Z,1446.0,CJFYZJY7,6610,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d771d466dcceb2876fe062,58a229e74d580c0001e0a766,APPROVED,Not Applicable,2024-02-22T16:10:00.469000Z,2024-02-22T16:40:23.341000Z,2024-02-22T16:43:16.744000Z,2024-02-22T16:40:24.366000Z,1823.0,CJFYZJY7,4072,36,Male,White,United States,United States,United States,English,No,Full-Time
65dde1a7363611ee4a64e287,5fb9eb323531776e460fe5e0,APPROVED,Not Applicable,2024-02-27T13:21:01.128000Z,2024-02-27T13:45:17.116000Z,2024-02-27T16:27:30.184000Z,2024-02-27T13:45:17.929000Z,1456.0,CJFYZJY7,904,46,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
