Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f872b4c79d970636a05349,657b6239aa8091bfa2b24ae0,APPROVED,Not Applicable,2024-09-28T21:18:56.272000Z,2024-09-28T21:58:39.108000Z,2024-10-02T11:12:49.533000Z,2024-09-28T22:00:27.257717Z,2383.0,CJFYZJY7,696,43,Male,White,United States,United States,United States,English,No,Part-Time
66f878de742c7995c1821fa5,66b104dedef80475efe58141,APPROVED,Not Applicable,2024-09-28T21:50:08.114000Z,2024-09-28T22:54:17.231000Z,2024-10-02T11:12:49.867000Z,2024-09-28T22:54:18.229809Z,3850.0,CJFYZJY7,166,24,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Part-Time
66faf68c1087b358a6591200,66e0786897a17b6d520e906b,RETURNED,Not Applicable,2024-09-30T19:06:02.024000Z,,,2024-12-10T14:30:52.098123Z,,,433,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66faf6a33743a14cf5fb89ad,60da2baf34bde948982f84db,APPROVED,Not Applicable,2024-09-30T19:06:19.572000Z,2024-09-30T19:37:47.713000Z,2024-10-02T11:12:54.964000Z,2024-09-30T19:38:13.135694Z,1889.0,CJFYZJY7,67,29,Female,Asian,India,United States,India,Gujarati,No,Unemployed (and job seeking)
66faf6bd0a273c236f59939a,6687047771ce219d2ab4d796,RETURNED,Not Applicable,2024-09-30T19:06:54.489000Z,,,2024-12-10T14:30:52.098268Z,,,22,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66faf6c1379954473221f98b,663eea8e72f4269ddd149eba,APPROVED,Not Applicable,2024-09-30T19:06:53.050000Z,2024-09-30T20:58:34.610000Z,2024-10-02T11:12:50.200000Z,2024-09-30T20:59:13.371045Z,6702.0,CJFYZJY7,219,35,Male,Black,United States,United States,United States,English,Yes,Full-Time
66faf71bd1ae39a4da88d1a9,663a623d4ea504f754d08b02,APPROVED,Not Applicable,2024-09-30T19:08:16.615000Z,2024-09-30T19:45:07.537000Z,2024-10-02T11:12:55.231000Z,2024-09-30T19:45:11.113134Z,2211.0,CJFYZJY7,38,23,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66faf742891610f27bbf55f1,5ac560359534ba0001c74715,APPROVED,Not Applicable,2024-09-30T19:09:11.944000Z,2024-09-30T19:52:02.157000Z,2024-10-02T11:12:50.550000Z,2024-09-30T19:53:52.676678Z,2571.0,CJFYZJY7,3920,34,Male,White,United States,United States,United States,English,No,Full-Time
66fafa399f6a0bcff959ce7b,663e11409fc7977c61f5ace4,RETURNED,Not Applicable,2024-09-30T19:21:49.324000Z,,,2024-12-10T14:30:52.100776Z,,,355,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fafba26637dcf160babf0b,665c4e3dc160ab38d079635a,APPROVED,Not Applicable,2024-09-30T19:27:49.614000Z,2024-09-30T20:48:31.617000Z,2024-10-02T11:12:50.891000Z,2024-09-30T20:48:51.132556Z,4843.0,CJFYZJY7,334,48,Male,Black,United States,United States,United States,English,Yes,Full-Time
66fc21c673408789feb818bc,5d44afdcad6d110019b0a960,APPROVED,Not Applicable,2024-10-01T16:22:38.781000Z,2024-10-01T17:00:24.105000Z,2024-10-02T11:12:55.498000Z,2024-10-01T17:00:47.745450Z,2266.0,CJFYZJY7,2117,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66fc22397eee346a09da5294,66acee53fddf185342f15a88,APPROVED,Not Applicable,2024-10-01T16:24:31.840000Z,2024-10-01T17:17:59.934000Z,2024-10-02T11:12:55.770000Z,2024-10-01T17:18:06.161932Z,3209.0,CJFYZJY7,108,29,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66fc224621e5c65815dc2532,669f45c902420af78b04a9b1,APPROVED,Not Applicable,2024-10-01T16:25:47.963000Z,2024-10-01T17:40:17.406000Z,2024-10-02T11:12:56.073000Z,2024-10-01T17:40:19.203127Z,4470.0,CJFYZJY7,146,36,Female,White,United States,United States,United States,English,No,Full-Time
66fc2282d89f9bf07da2bb6f,66af5b6b022bd3c196ce57d7,RETURNED,Not Applicable,2024-10-01T16:25:48.581000Z,,,2024-12-10T14:30:52.103641Z,,,259,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fc22a24ce8b51cb4e6473e,660c9c26e4220931438f3d30,APPROVED,Not Applicable,2024-10-01T16:26:20.403000Z,2024-10-01T17:06:38.790000Z,2024-10-02T11:12:51.250000Z,2024-10-01T17:06:39.728723Z,2419.0,CJFYZJY7,0,44,Male,White,United States,United States,United States,English,No,Full-Time
66fc23da489b66477302bfe6,62b4ef82055cec7135502ada,APPROVED,Not Applicable,2024-10-01T16:31:29.525000Z,2024-10-01T17:24:28.669000Z,2024-10-02T11:12:51.579000Z,2024-10-01T17:27:33.426832Z,3180.0,CJFYZJY7,1012,31,Male,White,United States,United States,United States,English,No,Full-Time
66fdc0a157be831cfbe7f3c9,58c42d725866f200017c5deb,APPROVED,Not Applicable,2024-10-02T21:52:36.753000Z,2024-10-02T22:25:41.764000Z,2024-10-03T19:55:43.356000Z,2024-10-02T22:25:42.536684Z,1986.0,CJFYZJY7,168,47,Female,White,United States,United States,United States,Bengali,DATA_EXPIRED,DATA_EXPIRED
66fdc0a8b5d091bcc3ac1455,66fc7c1f6a44380d1bb70e17,RETURNED,Not Applicable,2024-10-02T21:52:47.496000Z,,,2024-12-10T14:30:52.105276Z,,,53,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fdc0aefde8e97c856bb3ad,5e2b3e22a8f85318c2429121,APPROVED,Not Applicable,2024-10-02T21:52:51.829000Z,2024-10-02T22:34:47.765000Z,2024-10-03T19:55:43.730000Z,2024-10-02T22:36:48.865552Z,2516.0,CJFYZJY7,3755,29,Female,White,United States,United States,United States,English,Yes,Full-Time
66fdc0bcc4158832c489bee9,6335bb6e084cbda6d697199f,RETURNED,Not Applicable,2024-10-02T22:03:00.647000Z,,,2024-12-10T14:30:52.105315Z,,,444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fdc0ce57be831cfbe7f3d1,60e5cb4ca01a593fce9a379d,RETURNED,Not Applicable,2024-10-02T21:53:26.405000Z,,,2024-12-10T14:30:52.106940Z,,,2933,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fdc1791802e50813fba088,664a7e1665f30b00d2685ba3,APPROVED,Not Applicable,2024-10-02T21:56:17.819000Z,2024-10-02T22:45:37.958000Z,2024-10-03T19:55:44.040000Z,2024-10-02T22:46:14.309946Z,2961.0,CJFYZJY7,239,57,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66fdc18312b3196dc4799f5f,65e0ef2a74037d1530a40cca,APPROVED,Not Applicable,2024-10-02T21:56:24.954000Z,2024-10-02T22:29:45.511000Z,2024-10-03T19:55:44.964000Z,2024-10-02T22:29:50.928407Z,2001.0,CJFYZJY7,11,23,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
66fdc183d470393086b9de88,66463a2c0a36377060b1910c,APPROVED,Not Applicable,2024-10-02T21:56:25.753000Z,2024-10-02T22:36:42.102000Z,2024-10-03T19:55:45.246000Z,2024-10-02T22:36:50.761359Z,2417.0,CJFYZJY7,237,21,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
66fdc1b7bacf5adee1b97693,6521674861a761b9950aab1e,RETURNED,Not Applicable,2024-10-02T21:57:53.672000Z,,,2024-12-10T14:30:52.108520Z,,,625,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fdc22c887c6d526aad64d6,6646731363eb9f583aa62e05,APPROVED,Not Applicable,2024-10-02T21:59:14.537000Z,2024-10-02T22:34:50.607000Z,2024-10-03T19:55:44.326000Z,2024-10-02T22:36:48.911318Z,2137.0,CJFYZJY7,74,29,Female,Asian,Vietnam,United States,United States,English,No,Part-Time
66fdc25458ccc6ec132276c2,66eb98fcc46d14f31c30e799,RETURNED,Not Applicable,2024-10-02T21:59:53.300000Z,,,2024-12-10T14:30:52.111078Z,,,363,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66fdc286b54ef7bf0b769b5a,5a580fb6eedc320001426cd7,APPROVED,Not Applicable,2024-10-02T22:00:49.050000Z,2024-10-02T22:36:17.618000Z,2024-10-03T19:55:45.520000Z,2024-10-02T22:36:50.411196Z,2129.0,CJFYZJY7,248,40,Male,White,United States,United States,United States,English,No,Full-Time
66fdc28f472a130cd39670c8,66f09b3690fe3df51613a689,APPROVED,Not Applicable,2024-10-02T22:05:17.966000Z,2024-10-02T22:49:23.384000Z,2024-10-03T19:55:45.779000Z,2024-10-02T22:49:25.413361Z,2646.0,CJFYZJY7,8,39,Male,White,United States,United States,United States,English,No,Part-Time
